'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos2','nucle-to-cyto-116-103.mat','2020-08-13','pos2',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos2','nucle-to-cyto-120-113.mat','2020-08-13','pos2',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos2','nucle-to-cyto-120-23.mat','2020-08-13','pos2',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos2','nucle-to-cyto-121-188.mat','2020-08-13','pos2',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos2','nucle-to-cyto-122-151.mat','2020-08-13','pos2',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos2','nucle-to-cyto-122-156.mat','2020-08-13','pos2',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos2','nucle-to-cyto-123-196.mat','2020-08-13','pos2',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos2','nucle-to-cyto-125-71.mat','2020-08-13','pos2',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos2','nucle-to-cyto-129-77.mat','2020-08-13','pos2',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos2','nucle-to-cyto-132-182.mat','2020-08-13','pos2',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos2','nucle-to-cyto-134-120.mat','2020-08-13','pos2',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos2','nucle-to-cyto-136-67.mat','2020-08-13','pos2',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos2','nucle-to-cyto-140-141.mat','2020-08-13','pos2',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos2','nucle-to-cyto-143-150.mat','2020-08-13','pos2',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos2','nucle-to-cyto-143-162.mat','2020-08-13','pos2',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos2','nucle-to-cyto-143-53.mat','2020-08-13','pos2',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos2','nucle-to-cyto-143-68.mat','2020-08-13','pos2',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos3','nucle-to-cyto-107-54.mat','2020-08-13','pos3',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos3','nucle-to-cyto-108-72.mat','2020-08-13','pos3',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos3','nucle-to-cyto-112-72.mat','2020-08-13','pos3',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos3','nucle-to-cyto-116-54.mat','2020-08-13','pos3',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos3','nucle-to-cyto-116-82.mat','2020-08-13','pos3',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos3','nucle-to-cyto-117-134.mat','2020-08-13','pos3',0,1.4,'I1.4P0'
